측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20200201,동북권,중랑구,67,40,0.014,0.041,0.9,0.003
20200201,서남권,강서구,75,48,0.022,0.034,0.7,0.005
20200201,서남권,관악구,66,49,0.018,0.041,0.8,0.004
20200201,서남권,구로구,63,49,0.022,0.035,0.6,0.005
20200201,서남권,금천구,70,55,0.016,0.037,0.8,0.003
20200201,서남권,동작구,75,54,0.019,0.033,0.7,0.003
20200201,서남권,양천구,73,53,0.02,0.039,0.8,0.005
20200201,서남권,영등포구,63,49,0.019,0.036,0.8,0.003
20200201,서북권,마포구,61,52,0.016,0.042,0.4,0.004
20200201,서북권,서대문구,69,55,0.018,0.036,1.3,0.005
20200201,서북권,은평구,67,50,0.019,0.03,1,0.003
20200202,도심권,용산구,71,58,0.018,0.028,0.8,0.003
20200202,도심권,종로구,74,58,0.02,0.03,0.8,0.004
20200202,도심권,중구,71,63,0.02,0.03,0.8,0.004
20200202,동남권,강남구,67,53,0.022,0.034,0.9,0.003
20200202,동남권,강동구,87,72,0.018,0.036,0.8,0.003
20200202,동남권,서초구,75,52,0.029,0.032,0.6,0.004
20200202,동남권,송파구,66,54,0.016,0.038,0.9,0.004
20200202,동북권,강북구,78,58,0.025,0.033,0.8,0.003
20200202,동북권,광진구,70,56,0.016,0.031,0.9,0.003
20200202,동북권,노원구,69,62,0.022,0.028,0.9,0.005
20200202,동북권,도봉구,68,55,0.026,0.025,0.8,0.003
20200202,동북권,동대문구,71,55,0.021,0.03,0.9,0.003
20200202,동북권,성동구,70,55,0.02,0.033,0.8,0.004
20200202,동북권,성북구,67,55,0.023,0.034,1.2,0.003
20200202,동북권,중랑구,76,46,0.02,0.033,0.9,0.003
20200202,서남권,강서구,86,54,0.028,0.027,0.8,0.005
20200202,서남권,관악구,67,51,0.021,0.034,0.9,0.004
20200202,서남권,구로구,61,48,0.031,0.026,0.6,0.005
20200202,서남권,금천구,69,56,0.019,0.033,0.8,0.004
20200202,서남권,동작구,80,57,0.019,0.033,0.8,0.003
20200202,서남권,양천구,80,61,0.024,0.033,0.9,0.005
20200202,서남권,영등포구,64,53,0.024,0.028,0.8,0.004
20200202,서북권,마포구,67,59,0.02,0.033,0.5,0.004
20200202,서북권,서대문구,70,56,0.023,0.028,1.2,0.006
20200202,서북권,은평구,69,55,0.026,0.02,1,0.003
20200203,도심권,용산구,26,17,0.025,0.017,0.4,0.003
20200203,도심권,종로구,26,18,0.023,0.015,0.4,0.003
20200203,도심권,중구,24,18,0.028,0.014,0.4,0.003
20200203,동남권,강남구,24,16,0.03,0.017,0.4,0.003
20200203,동남권,강동구,28,20,0.029,0.017,0.4,0.003
20200203,동남권,서초구,23,16,0.035,0.018,0.2,0.003
20200203,동남권,송파구,28,17,0.023,0.024,0.4,0.003
20200203,동북권,강북구,29,19,0.029,0.023,0.4,0.003
20200203,동북권,광진구,25,12,0.026,0.015,0.5,0.002
20200203,동북권,노원구,22,20,0.026,0.015,0.4,0.004
20200203,동북권,도봉구,20,14,0.033,0.012,0.4,0.002
20200203,동북권,동대문구,23,13,0.028,0.014,0.4,0.003
20200203,동북권,성동구,26,18,0.03,0.017,0.4,0.003
20200203,동북권,성북구,31,13,0.03,0.018,0.7,0.003
20200203,동북권,중랑구,24,12,0.025,0.017,0.4,0.003
20200203,서남권,강서구,28,16,0.029,0.016,0.4,0.004
20200203,서남권,관악구,27,15,0.024,0.021,0.4,0.003
20200203,서남권,구로구,21,14,0.032,0.016,0.3,0.004
20200203,서남권,금천구,27,19,0.022,0.02,0.4,0.003
20200203,서남권,동작구,32,20,0.022,0.019,0.4,0.003
20200203,서남권,양천구,31,18,0.025,0.019,0.4,0.004
20200203,서남권,영등포구,25,16,0.025,0.017,0.4,0.003
20200203,서북권,마포구,23,16,0.022,0.02,0.3,0.003
20200203,서북권,서대문구,24,15,0.029,0.015,0.6,0.003
20200203,서북권,은평구,25,14,0.032,0.011,0.6,0.003
20200204,도심권,용산구,24,16,0.019,0.021,0.4,0.003
20200204,도심권,종로구,25,18,0.015,0.027,0.5,0.003
20200204,도심권,중구,23,19,0.018,0.025,0.5,0.003
20200204,동남권,강남구,24,16,0.022,0.026,0.5,0.003
20200204,동남권,강동구,31,22,0.017,0.031,0.5,0.003
20200204,동남권,서초구,24,15,0.027,0.026,0.3,0.003
20200204,동남권,송파구,25,18,0.017,0.029,0.5,0.003
20200204,동북권,강북구,28,17,0.02,0.031,0.4,0.002
20200204,동북권,광진구,26,15,0.016,0.025,0.6,0.002
20200204,동북권,노원구,22,20,0.015,0.029,0.5,0.005
20200204,동북권,도봉구,22,15,0.022,0.022,0.5,0.002
20200204,동북권,동대문구,23,14,0.019,0.026,0.5,0.003
20200204,동북권,성동구,23,16,0.021,0.025,0.4,0.003
20200204,동북권,성북구,26,16,0.019,0.031,0.9,0.003
20200204,동북권,중랑구,25,12,0.017,0.027,0.5,0.003
20200204,서남권,강서구,27,16,0.021,0.025,0.4,0.004
20200204,서남권,관악구,25,15,0.019,0.028,0.5,0.003
20200204,서남권,구로구,19,13,0.026,0.022,0.3,0.004
20200204,서남권,금천구,25,18,0.018,0.027,0.4,0.003
20200204,서남권,동작구,30,19,0.017,0.027,0.4,0.003
20200204,서남권,양천구,28,17,0.018,0.028,0.5,0.004
20200204,서남권,영등포구,23,15,0.018,0.026,0.4,0.003
20200204,서북권,마포구,22,17,0.016,0.028,0.5,0.003
20200204,서북권,서대문구,23,16,0.018,0.027,0.8,0.004
20200204,서북권,은평구,22,13,0.019,0.022,0.6,0.003
20200205,도심권,용산구,23,11,0.022,0.014,0.3,0.003
20200205,도심권,종로구,23,13,0.019,0.012,0.4,0.003
20200205,도심권,중구,21,13,0.023,0.01,0.3,0.003
20200205,동남권,강남구,21,11,0.024,0.017,0.4,0.003
20200205,동남권,강동구,23,13,0.023,0.016,0.4,0.003
20200205,동남권,서초구,24,10,0.031,0.014,0.2,0.003
20200205,동남권,송파구,23,12,0.019,0.021,0.4,0.003
20200205,동북권,강북구,26,13,0.024,0.019,0.3,0.002
20200205,동북권,광진구,22,6,0.021,0.015,0.5,0.002
20200205,동북권,노원구,18,14,0.024,0.011,0.4,0.004
20200205,동북권,도봉구,19,9,0.03,0.009,0.3,0.002
20200205,동북권,동대문구,19,8,0.023,0.012,0.4,0.003
20200205,동북권,성동구,22,11,0.025,0.015,0.3,0.003
20200205,동북권,성북구,22,8,0.027,0.014,0.6,0.003
20200205,동북권,중랑구,21,8,0.022,0.016,0.4,0.003
20200205,서남권,강서구,23,11,0.027,0.011,0.3,0.004
20200205,서남권,관악구,21,9,0.022,0.016,0.4,0.003
20200205,서남권,구로구,16,8,0.029,0.012,0.3,0.004
20200205,서남권,금천구,22,13,0.023,0.015,0.3,0.003
20200205,서남권,동작구,27,13,0.018,0.015,0.3,0.003
20200205,서남권,양천구,26,12,0.024,0.014,0.4,0.004
20200205,서남권,영등포구,20,10,0.021,0.015,0.4,0.003
20200205,서북권,마포구,19,7,0.02,0.015,0.4,0.003
20200205,서북권,서대문구,24,11,0.026,0.011,0.4,0.003
20200205,서북권,은평구,23,9,0.027,0.009,0.5,0.003
20200206,도심권,용산구,37,21,0.011,0.027,0.5,0.003
20200206,도심권,종로구,37,22,0.011,0.031,0.6,0.004
20200206,도심권,중구,38,24,0.011,0.027,0.5,0.003
20200206,동남권,강남구,35,19,0.012,0.035,0.5,0.004
20200206,동남권,강동구,45,26,0.012,0.032,0.5,0.003
20200206,동남권,서초구,46,19,0.017,0.034,0.4,0.004
20200206,동남권,송파구,38,20,0.011,0.034,0.6,0.004
20200206,동북권,강북구,44,23,0.012,0.034,0.5,0.003
20200206,동북권,광진구,39,17,0.011,0.027,0.6,0.002
20200206,동북권,노원구,31,25,0.013,0.026,0.5,0.004
20200206,동북권,도봉구,35,19,0.016,0.023,0.6,0.002
20200206,동북권,동대문구,33,16,0.012,0.031,0.5,0.005
20200206,동북권,성동구,36,19,0.013,0.029,0.5,0.004
20200206,동북권,성북구,37,19,0.013,0.033,0.6,0.004
20200206,동북권,중랑구,38,15,0.012,0.031,0.6,0.003
20200206,서남권,강서구,45,20,0.015,0.026,0.5,0.005
20200206,서남권,관악구,38,19,0.01,0.035,0.6,0.004
